,Unnamed: 0,review,rating,date,from_release,word2vec
146,146,스토리가 탄탄하고 에니매이션과 혼합되어서 잼나요,10,2025-01-23 12:24:03.241849,36,"[-4.3056868e-03 -1.6103119e-03 -4.9736153e-04  1.9286094e-03
  4.6713185e-03 -5.6754136e-03  1.9271919e-03  7.4160318e-03
 -3.1367938e-03  6.3994899e-04 -4.7438229e-03 -5.0886413e-03
 -4.6999450e-04  1.1287968e-03 -2.5948721e-03 -2.4857984e-03
  1.9077107e-03 -4.6932474e-03 -5.1700359e-04 -4.4190795e-03
  3.6153905e-03 -4.7705634e-03  1.8303945e-03 -4.1518155e-03
 -5.7125562e-03  1.4384997e-03 -2.7940175e-03 -2.2115563e-03
  4.0553318e-04 -1.2057252e-03  8.5103646e-04 -2.2089276e-03
  2.8994910e-03 -3.8964214e-04 -1.0443976e-03  3.6790024e-03
 -2.5027900e-03  6.0641818e-04 -8.1516139e-04 -4.1279867e-03
 -1.2011188e-03 -1.1791276e-03  1.8210924e-03  3.8120665e-03
  1.0367747e-03  1.3473658e-03  8.4785355e-04 -9.1203209e-04
  4.0532430e-03 -7.4765261e-04 -1.5190638e-03 -2.5268663e-03
  3.6790990e-03  1.6526126e-03 -8.4061373e-04  7.8870042e-04
  1.5660585e-03 -2.7144146e-03 -3.3877424e-03  4.9617165e-03
 -6.1608804e-04 -1.3626344e-04 -1.8893690e-03 -1.0047313e-03
  1.0282155e-03  3.2918507e-04  2.0503236e-03  3.6593440e-03
 -3.9037496e-03  2.2929702e-03 -3.8693477e-03  2.2905790e-03
  5.8806296e-03 -3.1082630e-03  1.4895060e-03  9.3484682e-04
 -1.7274569e-03  1.3413450e-03 -1.4750119e-03  1.0981685e-03
 -3.4913768e-03  3.6461267e-03 -5.1761731e-03 -7.5821846e-04
 -3.0418329e-03 -1.9833997e-04 -7.8111020e-04  5.5439519e-03
  1.3939843e-03 -4.0572829e-04  2.7824643e-03  1.0955514e-03
 -1.9229164e-03 -4.9042059e-03  6.0365681e-05  1.6058974e-04
  1.2771180e-04 -1.3520413e-03  2.2189438e-03  1.1737272e-03]"
147,147,잼있게 잘 봤습니다,7,2025-01-23 12:24:03.248672,36,"[-5.9887343e-03  4.7297762e-03  4.9603046e-03  3.2047387e-03
  5.8291882e-04 -6.2031541e-03  5.4580956e-03  1.0072268e-02
 -6.9089937e-03 -3.5402540e-03  5.7895173e-04 -8.1799887e-03
  1.0484705e-04 -6.6527911e-04 -5.0111362e-06 -1.4495769e-03
  1.0097399e-05 -4.4505820e-03 -7.2706598e-03 -1.2176774e-02
  5.4659205e-03  3.0547914e-03  5.3947582e-03 -5.9354412e-03
  5.4399879e-04  1.3224481e-03 -2.2253629e-03 -5.3048916e-03
 -1.3580726e-03 -8.4703974e-04  5.5171307e-03 -1.2728892e-03
  8.0708312e-03 -3.1445455e-03 -2.3227148e-03  6.6068675e-03
  7.2857458e-04  4.2048097e-04 -2.6854267e-03 -1.0083135e-02
 -5.7789185e-03  1.5228743e-03 -1.2380630e-03 -4.0398314e-04
  1.2418177e-03  1.8168631e-03 -5.0417907e-03  6.8619973e-03
 -3.9731711e-04  4.5117531e-03 -1.6332293e-03 -2.9233226e-03
 -1.1051151e-05 -6.1455218e-04  2.5311536e-03 -3.9551468e-03
  2.3665961e-03 -2.7716055e-03 -3.3069141e-03  3.6660519e-03
 -1.6220926e-03  1.4065747e-03  2.4454235e-04 -4.5971507e-03
 -7.5112884e-03  1.2145244e-03  3.4807646e-04  8.1619946e-03
 -7.3422999e-03  7.4195708e-03 -2.6484241e-03  6.1330753e-03
  5.9119291e-03 -1.2600359e-04  3.6146038e-03 -1.8040264e-03
  1.4218426e-03 -4.1397759e-03 -7.8557124e-03 -9.3732012e-04
 -3.8644895e-03 -5.1958376e-04 -1.7651325e-03  3.4302000e-03
  1.0721590e-03  6.4264284e-04  3.9312742e-03  2.3344525e-03
 -1.2386292e-03  3.3625320e-03  3.6043676e-03  4.7581801e-03
  2.6739892e-03  1.6651949e-03  1.0806554e-02  7.2290315e-03
 -4.4274093e-03 -3.7185594e-03  4.4642002e-03 -5.1128463e-04]"
148,148,영화 관람 했습니다,4,2025-01-23 12:24:03.255746,36,"[-8.2106274e-03  2.7552031e-03 -2.6242889e-03 -2.2467729e-03
  6.2553049e-03 -4.3656719e-03  2.0695094e-03  9.1382051e-03
 -5.2549359e-03 -3.5205189e-04 -1.8039668e-03 -2.7155410e-03
 -1.5573023e-03  3.2416098e-03  3.4204079e-03 -6.1153579e-03
  5.2724578e-03 -6.4880177e-03 -4.4558891e-03 -9.0712830e-03
  1.8993826e-03 -2.2092273e-03  5.4650456e-03  5.3580650e-03
 -3.2284725e-03  4.2422540e-03 -1.2722267e-04  4.0053776e-03
 -4.8750308e-03 -9.7495526e-05  4.2049312e-03  2.9968962e-03
 -2.9793151e-03 -7.9516592e-03  5.4015410e-03  3.9080866e-03
  3.8819828e-03 -6.0746870e-03 -4.0151980e-03  1.4729721e-04
 -1.3728800e-03 -4.3216962e-03 -6.3679676e-04  3.8106705e-03
  7.4286670e-03 -2.1275983e-03 -3.0527655e-03  1.5199169e-03
  2.2728271e-03 -3.1669158e-03  5.3574257e-03 -1.0544363e-03
 -1.4958767e-03 -2.5411521e-03 -4.9435473e-03 -3.1590543e-03
  1.6024130e-03  1.9516892e-03  2.4838265e-04 -1.5444324e-03
  3.1223830e-03 -2.2122436e-03  4.6793451e-03  2.1362768e-03
 -3.4314096e-03 -2.3479380e-04  3.5918236e-03  9.4879111e-03
 -9.1284299e-03  6.0756239e-03 -2.5135039e-03  4.7983304e-03
 -7.4490270e-04  1.6311038e-03  1.8685007e-03 -3.8460144e-04
 -2.2471293e-03  6.9819228e-03 -1.4397088e-03  1.9342639e-05
 -1.0196987e-02 -1.0603881e-03 -4.8948843e-03  6.3368841e-03
 -5.9160884e-03 -1.4416409e-03  6.2617934e-03  9.2714587e-03
  1.9077173e-03 -2.8523740e-03  3.9545279e-03  2.4530992e-03
  2.8590765e-03  7.1155262e-04  1.0394076e-02  2.4283018e-03
  7.2924979e-03 -5.6204512e-03 -1.5269918e-03 -1.2334071e-03]"
149,149,영화 관람 했습니다,6,2025-01-23 12:24:03.262527,36,"[-8.2106274e-03  2.7552031e-03 -2.6242889e-03 -2.2467729e-03
  6.2553049e-03 -4.3656719e-03  2.0695094e-03  9.1382051e-03
 -5.2549359e-03 -3.5205189e-04 -1.8039668e-03 -2.7155410e-03
 -1.5573023e-03  3.2416098e-03  3.4204079e-03 -6.1153579e-03
  5.2724578e-03 -6.4880177e-03 -4.4558891e-03 -9.0712830e-03
  1.8993826e-03 -2.2092273e-03  5.4650456e-03  5.3580650e-03
 -3.2284725e-03  4.2422540e-03 -1.2722267e-04  4.0053776e-03
 -4.8750308e-03 -9.7495526e-05  4.2049312e-03  2.9968962e-03
 -2.9793151e-03 -7.9516592e-03  5.4015410e-03  3.9080866e-03
  3.8819828e-03 -6.0746870e-03 -4.0151980e-03  1.4729721e-04
 -1.3728800e-03 -4.3216962e-03 -6.3679676e-04  3.8106705e-03
  7.4286670e-03 -2.1275983e-03 -3.0527655e-03  1.5199169e-03
  2.2728271e-03 -3.1669158e-03  5.3574257e-03 -1.0544363e-03
 -1.4958767e-03 -2.5411521e-03 -4.9435473e-03 -3.1590543e-03
  1.6024130e-03  1.9516892e-03  2.4838265e-04 -1.5444324e-03
  3.1223830e-03 -2.2122436e-03  4.6793451e-03  2.1362768e-03
 -3.4314096e-03 -2.3479380e-04  3.5918236e-03  9.4879111e-03
 -9.1284299e-03  6.0756239e-03 -2.5135039e-03  4.7983304e-03
 -7.4490270e-04  1.6311038e-03  1.8685007e-03 -3.8460144e-04
 -2.2471293e-03  6.9819228e-03 -1.4397088e-03  1.9342639e-05
 -1.0196987e-02 -1.0603881e-03 -4.8948843e-03  6.3368841e-03
 -5.9160884e-03 -1.4416409e-03  6.2617934e-03  9.2714587e-03
  1.9077173e-03 -2.8523740e-03  3.9545279e-03  2.4530992e-03
  2.8590765e-03  7.1155262e-04  1.0394076e-02  2.4283018e-03
  7.2924979e-03 -5.6204512e-03 -1.5269918e-03 -1.2334071e-03]"
150,150,3는 안나오겠지..?,4,2025-01-23 12:24:05.365649,36,"[ 2.3021414e-03 -4.3558441e-03  3.2924563e-03  3.5602337e-04
 -5.4392661e-04 -4.6950527e-03 -1.9954888e-03  5.6894647e-04
  5.5008678e-04  1.5290668e-03  4.4243020e-04 -1.1218820e-03
 -1.2389246e-03  2.0812748e-03  1.2202460e-03 -2.5286258e-03
  1.0663817e-03 -2.3798996e-03 -4.9228072e-03 -5.5503249e-03
  6.8551498e-03 -2.3023880e-03  2.2270307e-03 -5.8225361e-03
 -2.1935240e-03 -1.1339691e-03 -3.9346414e-04 -5.0323950e-03
  1.8170966e-03  1.6207732e-03 -2.4772319e-03  6.0486421e-03
 -4.5554703e-03 -5.3461399e-03 -3.2983520e-03  1.5096546e-03
 -7.6524646e-04 -2.0571474e-03 -9.9884439e-04  5.5952661e-04
  2.4902995e-03 -3.7415841e-04  2.2798632e-03 -5.1414990e-04
  6.3996650e-03  3.6907545e-03 -1.8563217e-03  4.1415608e-03
  7.2967669e-04  3.0497019e-03  6.1557130e-03 -6.6263601e-06
 -8.9415413e-04 -7.3285884e-04 -1.3491542e-03  8.3482638e-04
 -2.7833027e-03  7.6637988e-04 -3.1591573e-04  2.9354373e-03
  1.7331236e-03  1.6249077e-03  9.7331806e-04 -2.3861721e-03
  1.9772663e-03 -1.4805477e-04  3.7105200e-03  3.9036528e-03
 -1.7323407e-03 -6.9360249e-06 -1.4187135e-04 -8.0179301e-04
 -2.0952108e-04 -3.5850331e-03 -1.6771012e-03  5.4272125e-03
  1.1732345e-03  4.1746310e-04  9.1012323e-04  4.6713268e-03
  3.6765198e-04  2.3906089e-03 -4.1135820e-03 -1.0465354e-03
  1.3577045e-04  4.3918975e-04  3.1900529e-03 -5.1182846e-04
  2.0263195e-03  4.6045408e-03  5.6011183e-03  1.6283825e-03
 -4.1825837e-03 -3.3689402e-03  1.7742881e-03  1.0926084e-03
 -8.7590812e-04  2.1754061e-03  5.9270649e-04 -5.8110023e-04]"
151,151,영화 관람 했습니다,7,2025-01-23 12:24:05.374483,36,"[-8.2106274e-03  2.7552031e-03 -2.6242889e-03 -2.2467729e-03
  6.2553049e-03 -4.3656719e-03  2.0695094e-03  9.1382051e-03
 -5.2549359e-03 -3.5205189e-04 -1.8039668e-03 -2.7155410e-03
 -1.5573023e-03  3.2416098e-03  3.4204079e-03 -6.1153579e-03
  5.2724578e-03 -6.4880177e-03 -4.4558891e-03 -9.0712830e-03
  1.8993826e-03 -2.2092273e-03  5.4650456e-03  5.3580650e-03
 -3.2284725e-03  4.2422540e-03 -1.2722267e-04  4.0053776e-03
 -4.8750308e-03 -9.7495526e-05  4.2049312e-03  2.9968962e-03
 -2.9793151e-03 -7.9516592e-03  5.4015410e-03  3.9080866e-03
  3.8819828e-03 -6.0746870e-03 -4.0151980e-03  1.4729721e-04
 -1.3728800e-03 -4.3216962e-03 -6.3679676e-04  3.8106705e-03
  7.4286670e-03 -2.1275983e-03 -3.0527655e-03  1.5199169e-03
  2.2728271e-03 -3.1669158e-03  5.3574257e-03 -1.0544363e-03
 -1.4958767e-03 -2.5411521e-03 -4.9435473e-03 -3.1590543e-03
  1.6024130e-03  1.9516892e-03  2.4838265e-04 -1.5444324e-03
  3.1223830e-03 -2.2122436e-03  4.6793451e-03  2.1362768e-03
 -3.4314096e-03 -2.3479380e-04  3.5918236e-03  9.4879111e-03
 -9.1284299e-03  6.0756239e-03 -2.5135039e-03  4.7983304e-03
 -7.4490270e-04  1.6311038e-03  1.8685007e-03 -3.8460144e-04
 -2.2471293e-03  6.9819228e-03 -1.4397088e-03  1.9342639e-05
 -1.0196987e-02 -1.0603881e-03 -4.8948843e-03  6.3368841e-03
 -5.9160884e-03 -1.4416409e-03  6.2617934e-03  9.2714587e-03
  1.9077173e-03 -2.8523740e-03  3.9545279e-03  2.4530992e-03
  2.8590765e-03  7.1155262e-04  1.0394076e-02  2.4283018e-03
  7.2924979e-03 -5.6204512e-03 -1.5269918e-03 -1.2334071e-03]"
152,152,재미는 있는데 힘을 많이 썼네요 ,7,2025-01-23 12:24:05.382681,36,"[-1.3064303e-03  1.5407441e-03  5.6445238e-04 -2.5774583e-03
 -4.1052857e-03 -2.1601769e-03  4.6553658e-03  4.6782685e-03
  1.0456863e-03 -3.3985395e-03 -2.8742088e-03  1.3546285e-03
 -4.0753526e-03 -6.2490162e-04 -2.5534669e-03 -3.0850207e-03
  1.2626458e-03 -2.8887780e-03 -3.7276023e-03 -5.9604594e-03
  3.8289807e-03  4.5801220e-03 -2.2124783e-03  1.0555208e-03
 -9.1312878e-04 -1.9391250e-03  4.2458592e-04 -6.1137178e-03
 -4.4998685e-03  1.6003691e-04  2.6574582e-03  4.7415867e-03
  2.2695467e-03 -3.9650192e-03  2.5915462e-03  1.9999708e-03
  2.1318973e-03 -5.0049326e-03 -4.7664107e-03 -3.5542117e-03
 -2.9036817e-03 -1.9410029e-03 -1.7042986e-04 -2.0413250e-03
  5.2195573e-03 -1.5985388e-03  5.6017778e-04 -4.7910935e-04
  4.6367240e-03  5.7646673e-04  1.7708958e-03 -2.2342729e-03
 -1.6632248e-03 -5.3097694e-05 -7.6225522e-04  3.1684618e-03
  2.6057938e-03 -1.3013855e-03 -3.6130163e-03  1.4236240e-03
  2.3885944e-03  3.7429866e-03  1.9789853e-03 -1.6071525e-03
 -3.2232944e-03  3.7182739e-03 -4.0491956e-04  5.4165034e-04
 -7.0027816e-03  5.0033969e-03 -2.6075430e-03  3.5985468e-03
  3.9851558e-03 -1.4614285e-03  4.3629240e-03  8.8837818e-04
  2.0438137e-03 -1.3921553e-03 -6.0566184e-03  2.1968288e-03
 -2.3939959e-03 -1.7231692e-03 -8.7239677e-03  5.1976521e-03
 -7.6152448e-04 -3.5521968e-03  8.2536315e-04  2.5417127e-03
  5.3200792e-03  7.5935377e-03  7.4388422e-03  9.3784078e-04
  4.5758830e-03  2.7932960e-03  5.7966188e-03  4.3321121e-03
  3.9296565e-03 -1.2465095e-03  2.0004471e-03 -4.5111771e-03]"
154,154,영화 관람 했습니다,7,2025-01-23 12:24:05.397770,36,"[-8.2106274e-03  2.7552031e-03 -2.6242889e-03 -2.2467729e-03
  6.2553049e-03 -4.3656719e-03  2.0695094e-03  9.1382051e-03
 -5.2549359e-03 -3.5205189e-04 -1.8039668e-03 -2.7155410e-03
 -1.5573023e-03  3.2416098e-03  3.4204079e-03 -6.1153579e-03
  5.2724578e-03 -6.4880177e-03 -4.4558891e-03 -9.0712830e-03
  1.8993826e-03 -2.2092273e-03  5.4650456e-03  5.3580650e-03
 -3.2284725e-03  4.2422540e-03 -1.2722267e-04  4.0053776e-03
 -4.8750308e-03 -9.7495526e-05  4.2049312e-03  2.9968962e-03
 -2.9793151e-03 -7.9516592e-03  5.4015410e-03  3.9080866e-03
  3.8819828e-03 -6.0746870e-03 -4.0151980e-03  1.4729721e-04
 -1.3728800e-03 -4.3216962e-03 -6.3679676e-04  3.8106705e-03
  7.4286670e-03 -2.1275983e-03 -3.0527655e-03  1.5199169e-03
  2.2728271e-03 -3.1669158e-03  5.3574257e-03 -1.0544363e-03
 -1.4958767e-03 -2.5411521e-03 -4.9435473e-03 -3.1590543e-03
  1.6024130e-03  1.9516892e-03  2.4838265e-04 -1.5444324e-03
  3.1223830e-03 -2.2122436e-03  4.6793451e-03  2.1362768e-03
 -3.4314096e-03 -2.3479380e-04  3.5918236e-03  9.4879111e-03
 -9.1284299e-03  6.0756239e-03 -2.5135039e-03  4.7983304e-03
 -7.4490270e-04  1.6311038e-03  1.8685007e-03 -3.8460144e-04
 -2.2471293e-03  6.9819228e-03 -1.4397088e-03  1.9342639e-05
 -1.0196987e-02 -1.0603881e-03 -4.8948843e-03  6.3368841e-03
 -5.9160884e-03 -1.4416409e-03  6.2617934e-03  9.2714587e-03
  1.9077173e-03 -2.8523740e-03  3.9545279e-03  2.4530992e-03
  2.8590765e-03  7.1155262e-04  1.0394076e-02  2.4283018e-03
  7.2924979e-03 -5.6204512e-03 -1.5269918e-03 -1.2334071e-03]"
156,156,영화 관람 했습니다,6,2025-01-23 12:24:05.411952,36,"[-8.2106274e-03  2.7552031e-03 -2.6242889e-03 -2.2467729e-03
  6.2553049e-03 -4.3656719e-03  2.0695094e-03  9.1382051e-03
 -5.2549359e-03 -3.5205189e-04 -1.8039668e-03 -2.7155410e-03
 -1.5573023e-03  3.2416098e-03  3.4204079e-03 -6.1153579e-03
  5.2724578e-03 -6.4880177e-03 -4.4558891e-03 -9.0712830e-03
  1.8993826e-03 -2.2092273e-03  5.4650456e-03  5.3580650e-03
 -3.2284725e-03  4.2422540e-03 -1.2722267e-04  4.0053776e-03
 -4.8750308e-03 -9.7495526e-05  4.2049312e-03  2.9968962e-03
 -2.9793151e-03 -7.9516592e-03  5.4015410e-03  3.9080866e-03
  3.8819828e-03 -6.0746870e-03 -4.0151980e-03  1.4729721e-04
 -1.3728800e-03 -4.3216962e-03 -6.3679676e-04  3.8106705e-03
  7.4286670e-03 -2.1275983e-03 -3.0527655e-03  1.5199169e-03
  2.2728271e-03 -3.1669158e-03  5.3574257e-03 -1.0544363e-03
 -1.4958767e-03 -2.5411521e-03 -4.9435473e-03 -3.1590543e-03
  1.6024130e-03  1.9516892e-03  2.4838265e-04 -1.5444324e-03
  3.1223830e-03 -2.2122436e-03  4.6793451e-03  2.1362768e-03
 -3.4314096e-03 -2.3479380e-04  3.5918236e-03  9.4879111e-03
 -9.1284299e-03  6.0756239e-03 -2.5135039e-03  4.7983304e-03
 -7.4490270e-04  1.6311038e-03  1.8685007e-03 -3.8460144e-04
 -2.2471293e-03  6.9819228e-03 -1.4397088e-03  1.9342639e-05
 -1.0196987e-02 -1.0603881e-03 -4.8948843e-03  6.3368841e-03
 -5.9160884e-03 -1.4416409e-03  6.2617934e-03  9.2714587e-03
  1.9077173e-03 -2.8523740e-03  3.9545279e-03  2.4530992e-03
  2.8590765e-03  7.1155262e-04  1.0394076e-02  2.4283018e-03
  7.2924979e-03 -5.6204512e-03 -1.5269918e-03 -1.2334071e-03]"
157,157,재밌었어요 시원시원,10,2025-01-23 12:24:05.418878,36,"[ 2.4495886e-03 -1.3670744e-04 -2.7295314e-03  3.3660464e-03
  7.4731321e-03  3.6306069e-03  3.8199262e-03  6.4856019e-03
 -7.2160428e-03  4.1199028e-03 -2.1961811e-03 -1.8565593e-03
  1.1498528e-03 -3.8276108e-03  5.0621219e-03 -4.5796908e-03
  6.5326998e-03  7.7990042e-03 -7.6948111e-03 -7.8238808e-03
 -1.8266635e-04 -6.3003292e-03 -1.0402880e-03 -4.2694942e-03
  7.2750309e-03 -4.2724423e-06  3.7565047e-03 -2.8463295e-03
 -4.1693333e-03 -1.4744790e-03  8.8088177e-03 -6.2171579e-03
 -7.3091816e-03 -1.3694095e-03 -4.7228020e-03  2.7046497e-03
  6.4403849e-04 -2.0461830e-03  1.2233914e-03 -2.9693611e-03
 -5.7172291e-03  4.5130495e-03 -4.6199784e-03  2.2273343e-03
  6.2231184e-03  2.4359792e-03  1.0872196e-03  2.9968466e-03
  1.4239798e-03  3.0304119e-03  5.3832768e-03 -7.0075244e-03
 -3.3621155e-03 -1.7018639e-04 -9.9930428e-03  9.1082882e-04
  1.7781884e-03  1.1756760e-03 -6.1229076e-03 -1.0718417e-03
  3.5126619e-03 -4.7722715e-04  3.6216807e-05 -2.9990422e-03
 -6.4403354e-03  6.6775670e-03  6.2671630e-03  4.2864531e-03
 -5.9998031e-03  2.4280499e-03 -3.7342909e-04  6.7027984e-03
  3.3180611e-03  9.0296275e-04  9.2896097e-04  6.5721204e-03
  3.3996266e-03 -2.7725413e-03 -1.9073044e-03 -3.9793220e-03
 -1.8609132e-03 -9.2566628e-03 -5.5551594e-03  3.2075720e-03
  3.6060032e-03 -4.3014018e-03 -3.6868278e-03  1.9886291e-03
  1.0245754e-03 -6.4773962e-04 -1.8713699e-03  1.4778965e-03
  5.8767917e-03 -5.6551723e-03  3.7536137e-03  6.8389266e-03
  6.9411704e-03 -1.7002280e-03  8.6907707e-03 -4.0251482e-03]"
158,158,1편에서 끝났어야.. 김치찌개마카롱피자국밥같음..,7,2025-01-23 12:24:05.425719,36,"[-3.59364576e-03  5.64633729e-03 -1.31132524e-03  1.15067320e-04
  1.28197926e-03 -4.83911950e-03  2.21136864e-03  6.78654760e-03
 -2.42397236e-03 -3.18140606e-03 -1.52663514e-03 -9.02383181e-04
 -7.25671824e-04  2.16978812e-03  3.53583298e-03  3.02558270e-04
  3.40655097e-03 -3.65686556e-03 -1.49105268e-03 -6.34595472e-03
 -1.04110106e-03  2.50558369e-03 -8.58400716e-04 -1.65212539e-03
 -2.78501003e-03  1.66347076e-03 -5.67995338e-03 -3.52719356e-03
 -2.57153035e-04  2.58464809e-03  2.52782903e-03  3.90706613e-04
  6.06308051e-04 -2.68260972e-03 -2.90504191e-03  6.41266722e-03
 -2.51694204e-04 -5.02846262e-04 -1.18146505e-04 -3.08893900e-03
  3.02010612e-03 -1.38922140e-03  3.08864168e-03  2.76051764e-03
  1.99942291e-03 -5.78766107e-04 -3.21871578e-03 -1.20710686e-03
  7.45231984e-04  5.93571970e-03  4.73442627e-03  1.72045827e-03
  1.03992422e-03 -1.38029619e-03  2.79044907e-04 -8.67827213e-04
  4.51748911e-03  8.22805276e-04 -1.38083310e-03  3.23165860e-03
  1.65731763e-03  1.93146046e-03 -2.30429345e-03 -9.12296528e-05
  7.60910450e-04  1.55441801e-03 -1.70260807e-03  3.51435249e-03
 -2.57129112e-04 -8.28389428e-04 -2.70995777e-03  2.98321975e-04
  4.60702879e-03 -1.75788661e-03  1.01120444e-03  2.85717612e-03
  1.71455031e-03  2.01626075e-03  9.85121005e-04  3.59990005e-03
 -2.19724118e-03 -5.89307165e-04 -3.58961546e-03  5.37257968e-03
  1.17735157e-03 -5.33706683e-04  2.96419463e-03  3.57964262e-03
  6.27168082e-03  2.18826625e-03  5.21921180e-03  2.64853216e-03
  3.09569412e-03  3.66833340e-03  7.00881006e-03 -1.12054520e-03
 -1.86481921e-03  3.44233215e-03  1.39528315e-03 -2.58173584e-03]"
159,159,재미있어요 B급 감성을 표방한 코미디,8,2025-01-23 11:24:05.432521,35,"[ 1.8682722e-04 -2.4097855e-05  2.1860888e-03  1.6285763e-03
 -8.3876692e-04 -2.3571858e-03  1.8301649e-03  4.6054134e-03
 -1.2299726e-03 -3.1472847e-03 -3.8699037e-03  2.1598691e-03
 -2.3208694e-03  4.6910689e-04  1.8520746e-05 -3.0919437e-03
 -1.8636171e-03 -8.0380350e-04 -1.6206747e-04 -1.6144124e-03
 -5.1559228e-04  2.6027095e-03  9.1064279e-04 -3.4731565e-04
  1.2916493e-03 -3.1697965e-04 -3.1170627e-04 -2.9650941e-03
 -1.2890691e-03  2.9862521e-03  2.2867380e-04  4.6794425e-04
  1.8434924e-03 -2.1915333e-03  8.9757203e-05  2.7828650e-03
 -8.7373500e-04 -4.7875973e-03  1.2252001e-03 -5.6128106e-03
  5.5443787e-04 -5.1490967e-03 -2.7895516e-03  2.7011550e-04
 -7.0972310e-05  3.1874527e-03 -5.1903073e-04  8.3514722e-05
  3.0035046e-03  4.5747499e-04  1.9107768e-03 -2.0380537e-03
 -3.9387010e-03 -1.4339003e-03 -1.0529119e-03  5.6715554e-04
 -5.4326531e-04 -3.0241348e-04 -2.8850841e-03 -5.1852320e-03
 -3.8846920e-05  4.4610240e-03  2.0042015e-03 -4.6132598e-03
 -1.6563109e-03  9.8725501e-04 -9.8329969e-04 -3.6127155e-04
 -4.6017747e-03 -2.5079548e-03 -1.5764234e-03  3.8969079e-03
  4.8659928e-03  6.8727613e-04  3.7212498e-03 -7.4373296e-04
  2.2459048e-04 -2.2745845e-03 -3.3438117e-03  2.7670050e-03
  4.7396283e-04 -2.7404530e-03 -1.1317270e-03  1.5543567e-03
 -3.1320644e-03 -4.4780867e-03 -1.3906944e-03  2.7929759e-03
  3.8909982e-03  1.6938790e-03  3.2285936e-03  2.9874572e-03
  5.5197359e-04  1.9887718e-03  4.8405249e-03  3.1744700e-03
  5.4027175e-04 -3.9073089e-03  2.0287447e-03 -5.0365198e-03]"
160,160,웃고 즐길수 있는 영화,10,2025-01-23 11:24:07.546470,35,"[-6.9129458e-03  4.3661115e-03  3.2112051e-03 -2.1097593e-03
 -5.4203172e-04 -9.6711172e-03  7.6458594e-03  9.9369287e-03
  7.6736073e-04 -2.4942788e-03  2.4305594e-03 -2.3071328e-03
  2.3084281e-03 -1.9943761e-03  1.7921154e-03 -2.2192453e-03
  5.5796774e-03 -6.0131261e-03 -5.2175103e-03 -7.1161129e-03
  3.4636776e-03 -2.6759792e-03  4.9866503e-04  5.4194676e-03
 -7.9884008e-03 -1.5861932e-03  1.4713407e-03 -2.5483188e-03
 -1.8413957e-03 -2.8741651e-03  8.2904259e-03 -7.2276569e-05
  1.3962750e-03 -3.9953338e-03  1.3536061e-03  3.3243902e-03
  5.8122477e-03 -5.8347080e-03 -5.4040840e-03  8.6008629e-04
 -3.4169639e-03 -3.4972727e-03  1.0465432e-03  1.6053414e-03
  2.8402724e-03 -1.8449012e-03  1.1577903e-03 -2.4963934e-03
  4.0921997e-03 -4.0668179e-04  2.0798468e-03  1.2597041e-03
 -2.7457844e-03  2.8622362e-03 -4.1116388e-03  2.1250555e-03
  6.8797790e-03  4.6819788e-03 -4.8578852e-03  6.0013281e-03
  3.4675552e-03 -1.9578589e-04  4.2884145e-03 -1.0403694e-04
 -5.0940099e-03 -1.5140220e-04  1.8092070e-04  2.9109241e-03
 -5.7455236e-03  1.0506894e-03 -2.7799872e-03 -4.0801791e-03
  2.9729954e-03 -1.0696473e-05  3.4999938e-03  1.5904198e-03
 -1.7454058e-03  6.0584983e-03 -4.2142458e-03 -1.0778034e-03
 -3.4969789e-03  1.8680759e-03 -3.8304739e-03  9.9389991e-03
 -5.5881292e-03 -4.4459692e-04  2.2373262e-03  7.3717302e-03
  6.7974073e-03 -1.6598408e-03  4.6793795e-03 -2.5702126e-03
  1.7641742e-03 -7.7635830e-04  9.3330396e-03  1.0457616e-03
  5.3097089e-03 -7.1958075e-03 -2.8243798e-04 -7.3747705e-03]"
